time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-01-25T10:21:58.100Z,34.305,-118.554,10.684,3.2,ml,0,30.3,,0.32,ci,ci3145747,2016-02-12T14:52:06.190Z,"6km NW of Granada Hills, California",earthquake,,0.161,,43,reviewed,ci,ci
1994-01-25T08:41:47.920Z,34.369,-118.547,3.398,2.69,mc,0,41.4,,0.305,ci,ci3145738,2016-02-12T22:31:33.951Z,"6km SW of Santa Clarita, California",earthquake,,0.109,,47,reviewed,ci,ci
1994-01-25T08:41:13.840Z,34.312,-118.441,6.712,2.8,ml,0,25.9,,0.291,ci,ci3145736,2016-02-12T20:01:45.326Z,"3km N of Pacoima, California",earthquake,,0.494,,12,reviewed,ci,ci
1994-01-25T08:40:22.970Z,34.36,-118.535,2.728,2.59,mc,0,30.6,,0.25,ci,ci3145735,2016-02-11T23:50:44.700Z,"7km SSW of Santa Clarita, California",earthquake,,0.116,,108,reviewed,ci,ci
1994-01-25T03:36:30.450Z,34.326,-118.588,11.349,3.51,mc,0,66.9,,0.296,ci,ci3187660,2016-02-11T21:16:03.936Z,"8km N of Chatsworth, California",earthquake,,1.256,,1,reviewed,ci,ci
1994-01-25T03:09:31.560Z,34.348,-118.493,1.854,2.85,ml,0,30.4,,0.286,ci,ci3145652,2016-02-13T01:04:02.629Z,"8km S of Santa Clarita, California",earthquake,,0.113,,16,reviewed,ci,ci
1994-01-25T02:06:35.850Z,34.302,-118.441,7.263,2.84,ml,0,33.7,,0.299,ci,ci3145547,2016-02-12T02:22:55.747Z,"2km N of Pacoima, California",earthquake,,0.384,,15,reviewed,ci,ci
1994-01-24T21:31:44.760Z,34.287,-118.427,3.093,2.88,ml,0,29.2,,0.341,ci,ci3145456,2016-02-12T07:12:51.585Z,"1km ENE of Pacoima, California",earthquake,,0.138,,15,reviewed,ci,ci
1994-01-24T18:16:29.690Z,34.36,-118.555,0.187,3.22,ml,0,40.6,,0.329,ci,ci3145401,2016-02-13T06:03:43.923Z,"8km SW of Santa Clarita, California",earthquake,,0.264,,42,reviewed,ci,ci
1994-01-24T18:05:59.950Z,34.367,-118.654,12.273,3.4,ml,0,55.5,,0.204,ci,ci3145396,2016-02-13T03:36:47.452Z,"12km SW of Valencia, California",earthquake,,0.172,,41,reviewed,ci,ci
1994-01-24T17:52:51.410Z,34.368,-118.655,12.033,3.16,ml,0,55.3,,0.24,ci,ci3145393,2016-02-12T07:12:46.764Z,"12km SW of Valencia, California",earthquake,,0.192,,40,reviewed,ci,ci
1994-01-24T16:25:48.610Z,34.307,-118.408,4.719,2.53,ml,0,26.7,,0.284,ci,ci3145387,2016-02-12T02:22:47.359Z,"4km NE of Pacoima, California",earthquake,,0.152,,15,reviewed,ci,ci
1994-01-24T12:39:10.530Z,34.275,-118.476,9.347,2.92,ml,0,29,,0.296,ci,ci3145271,2016-02-12T09:39:10.234Z,"2km E of Granada Hills, California",earthquake,,0.352,,36,reviewed,ci,ci
1994-01-24T10:48:48.700Z,34.35,-118.561,13.377,3.09,ml,0,42.8,,0.275,ci,ci3174345,2016-02-13T06:03:38.665Z,"9km SW of Santa Clarita, California",earthquake,,0.779,,35,reviewed,ci,ci
1994-01-24T10:48:27.790Z,34.348,-118.561,13.557,3.1,ml,0,40.1,,0.22,ci,ci3145284,2016-02-11T23:50:30.722Z,"9km SSW of Santa Clarita, California",earthquake,,0.138,,17,reviewed,ci,ci
1994-01-24T07:04:37.410Z,34.299,-118.49,8.613,2.56,ml,0,26.8,,0.287,ci,ci3145187,2016-02-12T04:50:22.462Z,"3km NNE of Granada Hills, California",earthquake,,0.286,,16,reviewed,ci,ci
1994-01-24T06:33:45.080Z,34.332,-118.466,3.672,2.72,ml,0,40.5,,0.306,ci,ci3145185,2016-02-13T01:03:49.512Z,"6km NNW of Pacoima, California",earthquake,,0.085,,14,reviewed,ci,ci
1994-01-24T06:27:39.020Z,34.28,-118.483,10.782,2.58,mc,0,28.6,,0.278,ci,ci3145184,2016-02-11T23:50:23.191Z,"2km ENE of Granada Hills, California",earthquake,,0.221,,105,reviewed,ci,ci
1994-01-24T06:13:10.320Z,34.358,-118.614,10.201,2.71,mc,0,49,,0.235,ci,ci3145176,2016-02-12T17:25:45.424Z,"11km N of Chatsworth, California",earthquake,,0.3,,90,reviewed,ci,ci
1994-01-24T05:59:22.700Z,34.35,-118.618,9.827,2.73,mc,0,49.1,,0.238,ci,ci3145172,2016-02-13T01:03:46.820Z,"10km N of Chatsworth, California",earthquake,,0.387,,73,reviewed,ci,ci
1994-01-24T05:54:21.070Z,34.364,-118.627,10.333,4.2,ml,0,38.9,,0.292,ci,ci3145171,2016-02-12T07:12:41.493Z,"11km SSW of Valencia, California",earthquake,,0.152,,48,reviewed,ci,ci
1994-01-24T05:50:24.340Z,34.361,-118.628,11.573,4.3,ml,0,38.6,,0.314,ci,ci3145168,2016-02-12T09:39:03.703Z,"12km SSW of Valencia, California",earthquake,,0.117,,46,reviewed,ci,ci
1994-01-24T05:22:29.440Z,34.305,-118.416,8.234,2.5,ml,0,32.6,,0.222,ci,ci3145158,2016-02-13T03:36:26.419Z,"3km NE of Pacoima, California",earthquake,,0.468,,12,reviewed,ci,ci
1994-01-24T05:11:27.310Z,34.272,-118.541,17.274,2.71,mc,0,137.4,,0.05,ci,ci3187574,2016-02-12T20:01:19.301Z,"4km W of Granada Hills, California",earthquake,,3.873,,2,reviewed,ci,ci
1994-01-24T04:15:18.820Z,34.347,-118.552,6.024,4.59,ml,0,25.5,,0.314,ci,ci3145150,2016-02-12T17:25:41.011Z,"9km SSW of Santa Clarita, California",earthquake,,0.335,,40,reviewed,ci,ci
1994-01-24T03:42:46.610Z,34.31,-118.572,1.787,2.92,ml,0,36.6,,0.282,ci,ci3145173,2016-02-13T01:03:42.657Z,"7km NNE of Chatsworth, California",earthquake,,0.084,,15,reviewed,ci,ci
1994-01-24T02:41:02.680Z,34.253,-118.474,12.86,3.56,ml,0,31.1,,0.339,ci,ci3145129,2016-02-12T14:51:35.250Z,"3km SE of Granada Hills, California",earthquake,,0.14,,46,reviewed,ci,ci
1994-01-24T02:07:47.630Z,34.358,-118.521,2.387,2.56,mc,0,138.7,,0.265,ci,ci3174235,2016-02-12T20:01:18.003Z,"7km SSW of Santa Clarita, California",earthquake,,0.918,,1,reviewed,ci,ci
1994-01-23T23:37:22.980Z,34.298,-118.425,5.952,2.79,ml,0,39.1,,0.293,ci,ci3145050,2016-02-12T22:31:09.804Z,"2km NE of Pacoima, California",earthquake,,0.636,,17,reviewed,ci,ci
1994-01-23T22:05:26.100Z,34.286,-118.49,7.979,2.51,mc,0,41.7,,0.304,ci,ci3145082,2016-02-12T22:31:05.719Z,"2km NE of Granada Hills, California",earthquake,,0.351,,119,reviewed,ci,ci
1994-01-23T22:04:16.230Z,34.381,-118.6,5.739,2.65,mc,0,107.4,,0.256,ci,ci3187568,2016-02-12T02:22:29.498Z,"9km SSW of Valencia, California",earthquake,,0.677,,22,reviewed,ci,ci
1994-01-23T20:05:38.770Z,34.377,-118.632,11.49,2.63,mc,0,69.9,,0.2,ci,ci2173219,2016-02-11T21:15:37.852Z,"10km SSW of Valencia, California",earthquake,,1.336,,2,reviewed,ci,ci
1994-01-23T16:11:14.300Z,34.316,-118.435,9.385,2.84,mc,0,105.8,0.02962,0.242,ci,ci3178731,2016-02-12T22:30:53.997Z,"4km N of Pacoima, California",earthquake,,1.168,,1,reviewed,ci,ci
1994-01-23T15:59:04.260Z,34.258,-118.599,1.066,3.16,ml,0,37.2,,0.294,ci,ci3144561,2016-02-11T18:30:14.943Z,"0km ENE of Chatsworth, California",earthquake,,0.116,,37,reviewed,ci,ci
1994-01-23T14:52:57.310Z,34.397,-118.694,10.359,3.22,ml,0,82.1,,0.322,ci,ci3144558,2016-02-12T14:51:21.899Z,"9km ESE of Piru, California",earthquake,,0.524,,37,reviewed,ci,ci
1994-01-23T14:52:37.580Z,34.286,-118.521,8.11,3.19,ml,0,29.1,,0.291,ci,ci3144459,2016-02-12T07:12:32.203Z,"2km NW of Granada Hills, California",earthquake,,0.297,,14,reviewed,ci,ci
1994-01-23T14:30:07.450Z,34.337,-118.626,9.777,2.7,mc,0,49.2,,0.192,ci,ci2142200,2016-02-13T06:03:20.615Z,"9km NNW of Chatsworth, California",earthquake,,0.347,,139,reviewed,ci,ci
1994-01-23T14:05:31.900Z,34.322,-118.525,1.545,3.13,ml,0,23.7,,0.282,ci,ci3144428,2016-02-12T04:50:00.838Z,"6km NNW of Granada Hills, California",earthquake,,0.12,,22,reviewed,ci,ci
1994-01-23T09:30:41.230Z,34.357,-118.513,1.581,2.78,ml,0,35.6,,0.269,ci,ci3144556,2016-02-12T20:01:02.449Z,"7km S of Santa Clarita, California",earthquake,,0.189,,17,reviewed,ci,ci
1994-01-23T09:14:50.970Z,34.276,-118.601,7.887,2.62,mc,0,35.2,,0.267,ci,ci3144306,2016-02-12T22:30:48.706Z,"2km N of Chatsworth, California",earthquake,,0.301,,91,reviewed,ci,ci
1994-01-23T08:55:08.660Z,34.3,-118.428,5.693,4.07,ml,0,25.7,,0.338,ci,ci3144303,2016-02-12T02:22:13.120Z,"2km NNE of Pacoima, California",earthquake,,0.636,,47,reviewed,ci,ci
1994-01-23T08:43:05.840Z,34.307,-118.398,4.783,2.66,mc,0,35.8,,0.239,ci,ci3144550,2016-02-11T23:50:05.851Z,"4km NE of Pacoima, California",earthquake,,0.128,,42,reviewed,ci,ci
1994-01-23T08:41:41.780Z,34.293,-118.46,7.91,3.74,ml,0,26.7,,0.306,ci,ci3144539,2016-02-13T08:37:52.771Z,"2km WNW of Pacoima, California",earthquake,,0.515,,45,reviewed,ci,ci
1994-01-23T08:39:45.450Z,34.371,-118.532,0.68,2.78,ml,0,37,,0.256,ci,ci3144530,2016-02-13T03:35:58.651Z,"6km SSW of Santa Clarita, California",earthquake,,0.189,,14,reviewed,ci,ci
1994-01-23T08:04:26.560Z,34.303,-118.456,7.944,2.62,ml,0,50.3,,0.238,ci,ci3144291,2016-02-12T09:38:45.548Z,"3km NW of Pacoima, California",earthquake,,0.362,,12,reviewed,ci,ci
1994-01-23T06:57:41.500Z,34.388,-118.696,8.165,3.1,ml,0,95.6,,0.22,ci,ci3144273,2016-02-12T17:25:19.015Z,"10km ESE of Piru, California",earthquake,,0.468,,19,reviewed,ci,ci
1994-01-23T04:58:10.790Z,34.291,-118.527,7.08,2.52,ml,0,38.6,,0.28,ci,ci3144232,2016-02-12T04:49:46.406Z,"3km NW of Granada Hills, California",earthquake,,0.339,,15,reviewed,ci,ci
1994-01-23T04:00:55.310Z,34.303,-118.46,6.252,3.03,ml,0,50.7,,0.274,ci,ci3144221,2016-02-13T01:03:13.257Z,"3km NW of Pacoima, California",earthquake,,0.907,,17,reviewed,ci,ci
1994-01-23T02:48:46.860Z,34.338,-118.51,4.341,3.03,ml,0,38.3,,0.291,ci,ci3144206,2016-02-12T14:51:02.718Z,"7km N of Granada Hills, California",earthquake,,0.083,,18,reviewed,ci,ci
1994-01-23T00:30:45.870Z,34.31,-118.662,2.995,2.53,ml,0,106.8,,0.251,ci,ci3144154,2016-02-12T14:50:59.953Z,"8km NW of Chatsworth, California",earthquake,,0.153,,12,reviewed,ci,ci
1994-01-22T23:36:23.980Z,34.257,-118.461,11.393,2.97,ml,0,50.1,,0.264,ci,ci3144137,2016-02-12T12:09:39.877Z,"3km SW of San Fernando, California",earthquake,,0.359,,18,reviewed,ci,ci
1994-01-22T23:14:54.870Z,34.314,-118.412,4.955,3.24,ml,0,30.2,,0.298,ci,ci3144125,2016-02-12T14:50:58.525Z,"4km NE of Pacoima, California",earthquake,,0.13,,21,reviewed,ci,ci
1994-01-22T22:54:19.960Z,34.336,-118.67,22.609,2.52,mc,0,156.8,0.08439,0.253,ci,ci3187386,2016-02-13T01:03:05.469Z,"10km NE of Simi Valley, California",earthquake,,5.698,,3,reviewed,ci,ci
1994-01-22T22:54:10.660Z,34.393,-118.568,6.969,4.64,mc,0,79.5,,0.113,ci,ci3187383,2016-02-11T23:49:51.384Z,"6km WSW of Santa Clarita, California",earthquake,,1.007,,1,reviewed,ci,ci
1994-01-22T15:41:11.850Z,34.381,-118.534,2.271,2.65,ml,0,68.6,,0.276,ci,ci3143946,2016-02-11T18:29:45.657Z,"5km SSW of Santa Clarita, California",earthquake,,0.166,,13,reviewed,ci,ci
1994-01-22T15:17:01.920Z,34.332,-118.603,11.577,2.51,ml,0,66.2,,0.233,ci,ci3143932,2016-02-12T14:50:27.319Z,"8km N of Chatsworth, California",earthquake,,0.268,,11,reviewed,ci,ci
1994-01-22T14:43:10.020Z,34.384,-118.579,8.617,2.56,ml,0,62.2,,0.243,ci,ci3143912,2016-02-11T18:29:44.269Z,"8km WSW of Santa Clarita, California",earthquake,,0.305,,13,reviewed,ci,ci
1994-01-22T13:49:51.840Z,34.313,-118.518,1.249,2.85,ml,0,49.5,,0.289,ci,ci3143893,2016-02-12T22:30:25.186Z,"5km NNW of Granada Hills, California",earthquake,,0.226,,15,reviewed,ci,ci
1994-01-22T13:15:33.400Z,34.317,-118.455,11.72,2.51,mc,0,116,0.03666,0.236,ci,ci2172599,2016-02-13T06:02:56.692Z,"4km NNW of Pacoima, California",earthquake,,1.268,,2,reviewed,ci,ci
1994-01-22T11:33:17.300Z,34.249,-118.459,11.1,2.84,mc,0,91.3,,0.174,ci,ci2172543,2016-02-12T04:49:31.260Z,"3km NNW of Panorama City, California",earthquake,,2.986,,2,reviewed,ci,ci
1994-01-22T11:17:01.920Z,34.33,-118.483,14.585,2.92,mc,0,157.6,0.03544,0.175,ci,ci3173326,2016-02-12T07:12:00.696Z,"7km NW of Pacoima, California",earthquake,,3.143,,2,reviewed,ci,ci
1994-01-22T09:45:46.410Z,34.274,-118.459,9.105,2.76,ml,0,61.4,,0.246,ci,ci3143823,2016-02-13T01:02:51.485Z,"2km WSW of San Fernando, California",earthquake,,0.47,,14,reviewed,ci,ci
1994-01-22T09:03:49.780Z,34.362,-118.555,3.491,3.09,ml,0,42.5,,0.298,ci,ci3143816,2016-02-12T07:11:56.648Z,"8km SW of Santa Clarita, California",earthquake,,0.075,,20,reviewed,ci,ci
1994-01-22T05:42:31.690Z,34.381,-118.473,5.357,2.5,mh,0,61.2,,0.282,ci,ci3177686,2016-02-12T17:25:00.136Z,"5km SE of Santa Clarita, California",earthquake,,1.05,,0,reviewed,ci,ci
1994-01-22T05:41:54.760Z,34.252,-118.511,14.258,2.98,ml,0,65.5,,0.274,ci,ci3143740,2016-02-12T17:24:58.887Z,"2km SSW of Granada Hills, California",earthquake,,0.156,,19,reviewed,ci,ci
1994-01-22T03:55:37.390Z,34.318,-118.435,5.374,2.6,ml,0,44,,0.285,ci,ci3143699,2016-02-11T18:29:34.630Z,"4km N of Pacoima, California",earthquake,,0.546,,17,reviewed,ci,ci
1994-01-22T03:34:10.320Z,34.35,-118.492,1.283,3.1,ml,0,50.9,,0.304,ci,ci3143686,2016-02-12T17:24:54.862Z,"8km S of Santa Clarita, California",earthquake,,0.2,,18,reviewed,ci,ci
1994-01-22T03:27:34.010Z,34.339,-118.462,3.687,2.56,ml,0,38.2,,0.246,ci,ci3143729,2016-02-12T12:09:15.211Z,"7km NNW of Pacoima, California",earthquake,,0.077,,14,reviewed,ci,ci
1994-01-22T02:46:31.460Z,34.265,-118.579,15.865,3.13,mc,0,124.3,,0.33,ci,ci3143676,2016-02-13T06:02:46.351Z,"2km ENE of Chatsworth, California",earthquake,,1.091,,2,reviewed,ci,ci
1994-01-22T02:31:03.470Z,34.343,-118.719,2.808,2.64,ml,0,80.7,,0.29,ci,ci3143710,2016-02-12T02:21:39.706Z,"8km NNE of Simi Valley, California",earthquake,,0.221,,12,reviewed,ci,ci
1994-01-22T02:18:59.010Z,34.219,-118.51,18.804,2.97,ml,0,53.2,,0.246,ci,ci3143669,2016-02-12T02:21:38.266Z,"3km SE of Northridge, California",earthquake,,0.219,,14,reviewed,ci,ci
1994-01-22T01:49:37.980Z,34.303,-118.652,5.325,2.68,ml,0,89.8,,0.304,ci,ci3143658,2016-02-12T02:21:36.801Z,"7km NW of Chatsworth, California",earthquake,,1.493,,16,reviewed,ci,ci
1994-01-22T00:16:36.210Z,34.359,-118.477,0.642,2.57,ml,0,87,,0.266,ci,ci3143636,2016-02-12T12:09:09.808Z,"7km SSE of Santa Clarita, California",earthquake,,0.193,,16,reviewed,ci,ci
1994-01-21T22:22:51.860Z,34.395,-118.639,5.837,2.68,mc,0,67.9,,0.263,ci,ci3143593,2016-02-12T20:00:20.621Z,"9km SW of Valencia, California",earthquake,,0.577,,100,reviewed,ci,ci
1994-01-21T21:26:27.800Z,34.286,-118.417,4.979,3.24,ml,0,47.2,,0.301,ci,ci3143567,2016-02-12T09:38:02.172Z,"2km E of Pacoima, California",earthquake,,0.116,,44,reviewed,ci,ci
1994-01-21T21:02:54.560Z,34.332,-118.634,4.287,3.01,ml,0,59.6,,0.314,ci,ci3143561,2016-02-11T18:29:23.294Z,"9km NNW of Chatsworth, California",earthquake,,0.137,,18,reviewed,ci,ci
1994-01-21T20:57:51.410Z,34.297,-118.445,6.847,2.6,ml,0,49.8,,0.286,ci,ci3143559,2016-02-12T04:49:19.229Z,"2km NNW of Pacoima, California",earthquake,,0.616,,16,reviewed,ci,ci
1994-01-21T20:13:04.200Z,34.317,-118.463,8.998,2.55,mc,0,59.4,,0.214,ci,ci3172900,2016-02-13T01:02:23.085Z,"4km NNW of Pacoima, California",earthquake,,1.41,,41,reviewed,ci,ci
1994-01-21T20:12:16.870Z,34.302,-118.446,6.035,2.67,mc,0,64.9,,0.275,ci,ci3143539,2016-02-12T02:21:34.069Z,"2km NNW of Pacoima, California",earthquake,,0.933,,131,reviewed,ci,ci
1994-01-21T19:56:56.100Z,34.282,-118.475,11.225,2.76,ml,0,36.7,,0.183,ci,ci3143531,2016-02-12T04:49:17.890Z,"3km ENE of Granada Hills, California",earthquake,,0.32,,16,reviewed,ci,ci
1994-01-21T19:54:40.000Z,34.306,-118.477,10.228,2.61,mc,0,50.2,,0.247,ci,ci3143528,2016-02-12T14:50:07.189Z,"4km NW of Pacoima, California",earthquake,,0.402,,105,reviewed,ci,ci
1994-01-21T19:46:37.880Z,34.301,-118.46,8.567,2.73,ml,0,51.1,,0.264,ci,ci3143526,2016-02-12T02:21:32.569Z,"3km NW of Pacoima, California",earthquake,,0.397,,15,reviewed,ci,ci
1994-01-21T19:37:42.140Z,34.289,-118.468,7.587,2.66,mc,0,51.6,,0.273,ci,ci3143495,2016-02-12T20:00:15.798Z,"3km WNW of San Fernando, California",earthquake,,0.635,,79,reviewed,ci,ci
1994-01-21T19:27:37.940Z,34.297,-118.461,7.587,2.7,ml,0,68.5,,0.23,ci,ci3143493,2016-02-12T09:37:58.384Z,"3km NW of Pacoima, California",earthquake,,0.527,,11,reviewed,ci,ci
1994-01-21T19:14:20.890Z,34.335,-118.638,13.977,3.32,ml,0,55.6,,0.252,ci,ci3143487,2016-02-12T20:00:12.643Z,"9km NNW of Chatsworth, California",earthquake,,0.136,,44,reviewed,ci,ci
1994-01-21T19:11:36.620Z,34.286,-118.453,8.197,2.51,mc,0,74.1,,0.164,ci,ci3143486,2016-02-11T23:48:58.399Z,"1km WNW of San Fernando, California",earthquake,,0.741,,36,reviewed,ci,ci
1994-01-21T19:00:42.600Z,34.256,-118.579,9.91,3.1,mh,0,,,,ci,ci37366637,2019-03-02T01:14:16.190Z,"2km E of Chatsworth, CA",earthquake,,,,0,reviewed,ci,ci
1994-01-21T18:57:19.350Z,34.292,-118.474,8.637,3.54,ml,0,57.6,,0.265,ci,ci3143556,2016-02-12T09:37:57.009Z,"3km NE of Granada Hills, California",earthquake,,0.39,,44,reviewed,ci,ci
1994-01-21T18:54:56.520Z,34.303,-118.462,8.549,3.33,ml,0,50.3,,0.264,ci,ci3143548,2016-02-12T07:11:42.620Z,"3km NW of Pacoima, California",earthquake,,0.921,,9,reviewed,ci,ci
1994-01-21T18:53:44.570Z,34.298,-118.458,7.363,4.32,ml,0,36.4,,0.287,ci,ci3143547,2016-02-13T06:02:38.699Z,"2km NW of Pacoima, California",earthquake,,0.549,,38,reviewed,ci,ci
1994-01-21T18:52:44.240Z,34.302,-118.452,7.303,4.31,ml,0,36.2,,0.354,ci,ci3143546,2016-02-12T14:50:01.045Z,"2km NNW of Pacoima, California",earthquake,,0.474,,15,reviewed,ci,ci
1994-01-21T18:42:28.770Z,34.31,-118.474,7.529,4.25,ml,0,47.1,,0.343,ci,ci3143541,2016-02-13T08:37:11.593Z,"4km NW of Pacoima, California",earthquake,,0.761,,17,reviewed,ci,ci
1994-01-21T18:42:24.400Z,34.317,-118.463,2.533,3,mh,0,41.7,,0.31,ci,ci3183923,2016-02-13T03:35:29.294Z,"4km NNW of Pacoima, California",earthquake,,0.211,,0,reviewed,ci,ci
1994-01-21T18:39:47.080Z,34.297,-118.479,11.53,4,ml,0,76.4,,0.284,ci,ci3159009,2016-02-13T06:02:37.152Z,"4km NE of Granada Hills, California",earthquake,,1.61,,4,reviewed,ci,ci
1994-01-21T18:39:15.260Z,34.301,-118.466,10.323,4.53,ml,0,37.2,,0.342,ci,ci3145627,2016-02-12T07:11:41.247Z,"3km NW of Pacoima, California",earthquake,,0.206,,33,reviewed,ci,ci
1994-01-21T18:17:24.840Z,34.312,-118.449,8.636,2.64,mc,0,91.4,,0.151,ci,ci2167305,2016-02-11T23:48:56.735Z,"3km NNW of Pacoima, California",earthquake,,2.277,,1,reviewed,ci,ci
1994-01-21T17:32:25.960Z,34.3,-118.444,8.107,2.5,ml,0,49.4,,0.257,ci,ci3143439,2016-02-12T22:30:01.408Z,"2km NNW of Pacoima, California",earthquake,,0.468,,14,reviewed,ci,ci
1994-01-21T16:31:24.910Z,34.397,-118.663,11.164,2.5,mc,0,70.3,,0.276,ci,ci3143420,2016-02-11T23:48:49.158Z,"11km SW of Valencia, California",earthquake,,0.442,,101,reviewed,ci,ci
1994-01-21T14:26:51.940Z,34.361,-118.607,11.867,2.65,ml,0,65.8,,0.238,ci,ci3143386,2016-02-12T09:37:48.679Z,"11km SSW of Valencia, California",earthquake,,0.243,,5,reviewed,ci,ci
1994-01-21T13:22:14.970Z,34.274,-118.595,16.997,2.84,ml,0,65.6,,0.275,ci,ci3143362,2016-02-12T20:00:03.174Z,"2km NNE of Chatsworth, California",earthquake,,0.233,,16,reviewed,ci,ci
1994-01-21T12:47:06.690Z,34.367,-118.663,12.037,2.66,mc,0,72,,0.176,ci,ci3143509,2016-02-12T02:21:22.874Z,"13km NNE of Simi Valley, California",earthquake,,0.378,,110,reviewed,ci,ci
1994-01-21T12:43:53.770Z,34.369,-118.489,1.748,2.87,ml,0,57,,0.245,ci,ci3143502,2016-02-13T01:02:12.454Z,"6km SSE of Santa Clarita, California",earthquake,,0.189,,20,reviewed,ci,ci
1994-01-21T11:31:17.040Z,34.366,-118.614,13.047,2.6,ml,0,66.4,,0.273,ci,ci3143325,2016-02-12T09:37:46.207Z,"11km SSW of Valencia, California",earthquake,,0.14,,14,reviewed,ci,ci
1994-01-21T11:14:48.340Z,34.275,-118.534,10.819,2.62,ml,0,63,,0.281,ci,ci3143498,2016-02-12T20:00:01.523Z,"3km W of Granada Hills, California",earthquake,,0.295,,17,reviewed,ci,ci
1994-01-21T10:45:42.180Z,34.379,-118.587,4.838,2.65,mc,0,102.1,,0.213,ci,ci3143497,2016-02-12T09:37:44.751Z,"8km WSW of Santa Clarita, California",earthquake,,0.215,,117,reviewed,ci,ci
1994-01-21T10:43:59.740Z,34.377,-118.63,10.897,2.73,ml,0,67.8,,0.206,ci,ci3143496,2016-02-12T12:08:53.587Z,"10km SSW of Valencia, California",earthquake,,0.462,,14,reviewed,ci,ci
1994-01-21T08:41:38.790Z,34.309,-118.436,7.919,2.72,mc,0,144.1,0.04619,0.143,ci,ci3174261,2016-02-11T18:29:05.756Z,"3km N of Pacoima, California",earthquake,,2.932,,2,reviewed,ci,ci
1994-01-21T08:40:41.560Z,34.358,-118.716,9.547,2.88,ml,0,127.6,,0.28,ci,ci3143460,2016-02-11T18:29:04.260Z,"10km SE of Piru, California",earthquake,,2.143,,12,reviewed,ci,ci
1994-01-21T08:40:17.310Z,34.36,-118.688,12.297,2.93,ml,0,75.5,,0.303,ci,ci3143446,2016-02-12T09:37:38.953Z,"11km NNE of Simi Valley, California",earthquake,,0.339,,14,reviewed,ci,ci
1994-01-21T07:53:54.230Z,34.357,-118.522,2.521,2.78,ml,0,57.2,,0.239,ci,ci3143444,2016-02-12T14:49:49.651Z,"7km SSW of Santa Clarita, California",earthquake,,0.108,,16,reviewed,ci,ci
1994-01-21T06:25:09.850Z,34.234,-118.593,5.403,2.91,mc,0,262,0.06809,0.258,ci,ci3175774,2016-02-13T08:36:50.749Z,"3km SSE of Chatsworth, California",earthquake,,,,2,reviewed,ci,ci
1994-01-21T05:56:04.660Z,34.27,-118.653,13.975,3.36,ml,0,46,,0.255,ci,ci3143181,2016-02-12T22:29:45.132Z,"5km WNW of Chatsworth, California",earthquake,,0.158,,44,reviewed,ci,ci
1994-01-21T05:49:56.660Z,34.287,-118.581,3.399,2.64,ml,0,63.9,,0.3,ci,ci3143180,2016-02-12T04:48:54.142Z,"4km NNE of Chatsworth, California",earthquake,,0.086,,15,reviewed,ci,ci
1994-01-21T05:29:20.650Z,34.355,-118.56,12.341,2.99,ml,0,73.5,,0.217,ci,ci3143175,2016-02-11T23:48:38.152Z,"8km SW of Santa Clarita, California",earthquake,,0.179,,25,reviewed,ci,ci
1994-01-21T04:55:38.360Z,34.338,-118.63,14.377,2.71,ml,0,69.3,,0.246,ci,ci3143167,2016-02-12T02:21:07.525Z,"9km NNW of Chatsworth, California",earthquake,,0.118,,16,reviewed,ci,ci
1994-01-21T03:35:48.080Z,34.322,-118.512,2.214,3.01,ml,0,59.4,,0.269,ci,ci3143122,2016-02-12T04:48:45.182Z,"6km N of Granada Hills, California",earthquake,,0.12,,20,reviewed,ci,ci
1994-01-21T03:13:03.170Z,34.374,-118.457,4.634,2.59,ml,0,37.4,,0.248,ci,ci3143109,2016-02-13T08:36:48.934Z,"7km SE of Santa Clarita, California",earthquake,,0.074,,18,reviewed,ci,ci
1994-01-21T02:51:47.190Z,34.265,-118.46,10.451,2.55,ml,0,62.4,,0.261,ci,ci3143099,2016-02-12T22:29:35.140Z,"3km SW of San Fernando, California",earthquake,,0.408,,17,reviewed,ci,ci
1994-01-21T02:30:01.260Z,34.22,-118.575,19.458,2.57,ml,0,77.4,,0.254,ci,ci3143252,2016-02-12T12:08:40.667Z,"4km NE of Canoga Park, California",earthquake,,0.382,,17,reviewed,ci,ci
1994-01-21T02:06:02.480Z,34.377,-118.511,0.041,2.79,ml,0,56,,0.272,ci,ci2146397,2016-02-13T01:01:51.664Z,"4km S of Santa Clarita, California",earthquake,,0.237,,14,reviewed,ci,ci
1994-01-21T02:04:44.080Z,34.379,-118.505,-0.489,2.83,ml,0,55.4,,0.267,ci,ci3143089,2016-02-12T12:08:39.254Z,"4km S of Santa Clarita, California",earthquake,,0.272,,14,reviewed,ci,ci
1994-01-21T02:00:07.350Z,34.287,-118.421,1.689,2.56,mc,0,65.4,,0.31,ci,ci3187292,2016-02-12T12:08:38.005Z,"2km ENE of Pacoima, California",earthquake,,0.73,,4,reviewed,ci,ci
1994-01-21T01:35:05.810Z,34.3,-118.417,2.446,2.82,ml,0,46.4,,0.331,ci,ci3143073,2016-02-12T12:08:36.856Z,"3km NE of Pacoima, California",earthquake,,0.205,,16,reviewed,ci,ci
