time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1999-12-08T02:23:08.240Z,34.666,-116.294,3.469,2.51,ml,0,88.2,,0.138,ci,ci9127830,2016-02-16T18:49:56.934Z,"14km WSW of Ludlow, California",earthquake,,0.865,,117,reviewed,ci,ci
1999-12-07T22:54:53.320Z,34.8681667,-116.3131667,0.671,2.63,ml,18,138,,0.18,ci,ci9127808,2016-04-02T17:23:06.121Z,"22km NW of Ludlow, CA",earthquake,0.48,0.74,,115,reviewed,ci,ci
1999-12-07T21:58:16.160Z,33.811,-117.711,10.9,3.81,ml,0,64.5,,0.242,ci,ci3321584,2022-06-18T00:09:24.941Z,"9km NE of North Tustin, CA",earthquake,,0.248,,219,reviewed,ci,ci
1999-12-07T21:26:01.830Z,34.866,-116.313,1.35,2.63,ml,0,138.5,,0.153,ci,ci9127797,2016-02-16T04:31:41.840Z,"21km NW of Ludlow, California",earthquake,,0.361,,119,reviewed,ci,ci
1999-12-06T22:17:45.250Z,34.689,-116.304,0.48,3.11,mc,0,109.9,0.1259,0.133,ci,ci9127562,2016-04-02T10:33:23.588Z,"14km WSW of Ludlow, CA",earthquake,,1.508,,15,reviewed,ci,ci
1999-12-06T22:15:47.320Z,34.797,-116.286,4.431,2.54,ml,0,129.2,,0.202,ci,ci9127560,2016-02-16T09:10:43.807Z,"14km NW of Ludlow, California",earthquake,,0.251,,111,reviewed,ci,ci
1999-12-06T12:03:51.450Z,34.309,-116.072,2.401,2.56,ml,0,65.5,,0.143,ci,ci9127445,2016-02-17T02:14:45.155Z,"19km N of Twentynine Palms, California",earthquake,,0.242,,134,reviewed,ci,ci
1999-12-06T10:48:46.120Z,34.424,-116.201,-0.174,2.83,ml,0,43.1,,0.182,ci,ci9127443,2016-02-16T04:31:25.080Z,"33km S of Ludlow, California",earthquake,,0.408,,180,reviewed,ci,ci
1999-12-05T12:22:21.590Z,34.865,-116.394,3.62,2.7,ml,0,132.7,,0.206,ci,ci3321587,2016-02-17T02:14:38.412Z,"27km NW of Ludlow, California",earthquake,,0.493,,170,reviewed,ci,ci
1999-12-05T10:56:10.480Z,34.86,-116.409,-0.98,2.6,ml,0,70.4,0.0662,0.181,ci,ci9127247,2016-02-16T11:32:11.717Z,"28km NW of Ludlow, California",earthquake,,1.033,,83,reviewed,ci,ci
1999-12-04T13:10:30.150Z,34.8356667,-116.403,4.46,3.09,ml,58,67,,0.12,ci,ci9127087,2016-04-02T17:23:15.407Z,"26km WNW of Ludlow, CA",earthquake,0.14,0.3,0.118,62,reviewed,ci,ci
1999-12-04T12:56:47.650Z,34.863,-116.399,3.87,2.68,ml,0,132,0.06054,0.16,ci,ci9127072,2016-02-16T13:54:30.019Z,"27km NW of Ludlow, California",earthquake,,0.69,,138,reviewed,ci,ci
1999-12-03T23:32:38.580Z,34.944,-116.406,-1.005,2.52,ml,0,144.1,,0.162,ci,ci9126982,2016-02-17T07:00:33.540Z,"33km NW of Ludlow, California",earthquake,,1.045,,111,reviewed,ci,ci
1999-12-03T22:41:04.100Z,34.62,-116.27,1.949,3.47,ml,0,77.6,0.1162,0.124,ci,ci9126975,2016-02-17T09:23:38.919Z,"15km SW of Ludlow, California",earthquake,,0.762,,5,reviewed,ci,ci
1999-12-03T22:36:57.520Z,34.649,-116.303,10.739,2.52,ml,0,83.3,0.1295,0.15,ci,ci9126974,2016-02-15T23:46:12.393Z,"15km WSW of Ludlow, California",earthquake,,1.453,,115,reviewed,ci,ci
1999-12-03T21:23:03.200Z,34.86,-116.338,4.81,2.7,ml,0,135.9,0.02987,0.165,ci,ci9126967,2016-02-16T16:22:27.200Z,"22km NW of Ludlow, California",earthquake,,1.111,,22,reviewed,ci,ci
1999-12-03T17:50:00.820Z,34.8351667,-116.4061667,4.32,2.89,ml,45,125,0.05699,0.14,ci,ci9126951,2016-04-01T22:06:23.110Z,"26km WNW of Ludlow, CA",earthquake,0.15,0.33,0.206,48,reviewed,ci,ci
1999-12-03T10:07:34.400Z,34.88,-116.343,3.016,2.6,ml,0,138.9,,0.157,ci,ci9126898,2016-02-15T23:46:02.915Z,"24km NW of Ludlow, California",earthquake,,0.288,,141,reviewed,ci,ci
1999-12-03T05:54:55.670Z,34.662,-116.34,1.194,3.09,ml,0,56.5,,0.156,ci,ci9126882,2016-04-02T19:54:24.283Z,"18km WSW of Ludlow, CA",earthquake,,0.318,,117,reviewed,ci,ci
1999-12-03T04:03:23.140Z,34.865,-116.397,3.45,2.68,ml,0,132.5,0.0603,0.147,ci,ci9126852,2016-02-16T21:18:49.753Z,"27km NW of Ludlow, California",earthquake,,0.334,,145,reviewed,ci,ci
1999-12-02T23:20:12.260Z,34.202,-117.577,4.407,2.5,ml,0,22.6,,0.248,ci,ci9126822,2016-02-16T11:31:55.493Z,"9km N of Rancho Cucamonga, California",earthquake,,0.095,,139,reviewed,ci,ci
1999-12-02T21:22:26.120Z,34.411,-116.16,6.276,2.53,ml,0,65.7,0.08053,0.191,ci,ci9126799,2016-02-16T23:47:42.054Z,"31km NNW of Twentynine Palms, California",earthquake,,1.544,,102,reviewed,ci,ci
1999-12-02T05:15:57.120Z,34.438,-116.258,6.141,2.65,ml,0,58.1,,0.182,ci,ci9126670,2016-02-16T11:31:46.483Z,"33km SSW of Ludlow, California",earthquake,,1.151,,142,reviewed,ci,ci
1999-12-02T02:19:23.990Z,34.1531667,-117.4478333,11.718,3.07,ml,81,23,,0.24,ci,ci9126657,2016-04-02T17:22:40.173Z,"6km N of Fontana, CA",earthquake,0.26,0.57,,236,reviewed,ci,ci
1999-12-01T17:39:57.850Z,34.6931667,-116.3101667,0.984,2.5,ml,21,86,,0.17,ci,ci9126535,2016-04-02T07:45:34.781Z,"14km WSW of Ludlow, CA",earthquake,0.39,0.85,,120,reviewed,ci,ci
1999-12-01T16:44:30.110Z,34.8495,-116.3495,4.943,3.58,ml,26,89,,0.18,ci,ci9126544,2016-04-02T04:33:25.052Z,"22km NW of Ludlow, CA",earthquake,0.46,0.59,,210,reviewed,ci,ci
1999-11-29T04:58:14.720Z,34.414,-116.169,6.236,2.62,ml,0,65,,0.16,ci,ci9125980,2016-02-16T13:53:33.218Z,"32km NNW of Twentynine Palms, California",earthquake,,1.375,,156,reviewed,ci,ci
1999-11-28T02:37:28.280Z,34.628,-116.249,5.1,3.15,ml,0,75,,0.187,ci,ci9125758,2016-04-02T00:48:20.928Z,"13km SW of Ludlow, CA",earthquake,,,,194,reviewed,ci,ci
1999-11-27T18:38:56.090Z,34.6693333,-116.3086667,0.534,2.76,ml,26,83,,0.15,ci,ci3324576,2016-04-02T18:26:43.677Z,"15km WSW of Ludlow, CA",earthquake,0.29,0.76,0.227,57,reviewed,ci,ci
1999-11-27T18:38:05.850Z,34.63,-116.2345,1.54,3.02,ml,23,74,,0.15,ci,ci3324575,2016-04-02T15:18:24.952Z,"12km SW of Ludlow, CA",earthquake,0.28,0.72,0.337,10,reviewed,ci,ci
1999-11-27T18:36:46.270Z,34.669,-116.309,0.764,3.28,ml,0,84.3,,0.182,ci,ci9125672,2016-04-02T19:50:52.400Z,"15km WSW of Ludlow, CA",earthquake,,0.375,,198,reviewed,ci,ci
1999-11-27T01:30:46.970Z,34.478,-116.248,0.708,2.63,ml,0,41,,0.166,ci,ci9125510,2016-02-16T11:30:51.856Z,"28km SSW of Ludlow, California",earthquake,,0.554,,150,reviewed,ci,ci
1999-11-26T07:31:48.980Z,34.781,-116.338,-0.98,2.8,ml,0,86.9,,0.379,ci,ci9125331,2016-02-17T09:22:10.082Z,"18km WNW of Ludlow, California",earthquake,,0.611,,167,reviewed,ci,ci
1999-11-25T21:48:11.230Z,34.585,-116.249,0.05,2.6,ml,0,62.4,0.1265,0.143,ci,ci9125247,2016-02-16T13:52:51.788Z,"17km SSW of Ludlow, California",earthquake,,0.599,,162,reviewed,ci,ci
1999-11-25T18:01:32.790Z,34.8266667,-116.3828333,3.481,2.78,ml,25,83,,0.18,ci,ci9125210,2016-04-02T02:29:25.001Z,"24km WNW of Ludlow, CA",earthquake,0.42,0.54,0.258,60,reviewed,ci,ci
1999-11-25T17:12:29.650Z,34.5731667,-116.2541667,0.09,2.57,ml,26,60.4,,0.15,ci,ci9125201,2016-04-02T12:08:28.935Z,"19km SSW of Ludlow, CA",earthquake,0.32,0.65,0.158,57,reviewed,ci,ci
1999-11-25T12:26:35.470Z,33.4675,-116.5878333,10.473,2.52,ml,47,32,,0.23,ci,ci9125155,2016-04-02T08:52:54.274Z,"13km SE of Anza, CA",earthquake,0.29,0.52,0.243,54,reviewed,ci,ci
1999-11-25T11:15:17.110Z,34.8083333,-116.2971667,7.171,2.69,ml,20,142,,0.17,ci,ci9125147,2016-04-02T02:29:22.016Z,"16km NW of Ludlow, CA",earthquake,0.41,0.58,0.223,62,reviewed,ci,ci
1999-11-25T07:40:57.270Z,34.558,-116.261,5.027,2.54,ml,0,59.7,,0.141,ci,ci9125132,2016-02-16T02:08:57.325Z,"20km SSW of Ludlow, California",earthquake,,28.988,,161,reviewed,ci,ci
1999-11-25T05:18:59.570Z,34.838,-116.409,5.041,3.46,ml,0,59.9,,0.176,ci,ci9125125,2016-04-02T04:01:20.369Z,"26km WNW of Ludlow, CA",earthquake,,0.842,,229,reviewed,ci,ci
1999-11-25T04:22:17.100Z,34.46,-116.245,0.558,2.68,ml,0,40.7,,0.188,ci,ci9125118,2016-02-17T09:21:55.492Z,"30km SSW of Ludlow, California",earthquake,,0.277,,152,reviewed,ci,ci
1999-11-25T04:12:26.100Z,34.459,-116.247,0.608,2.71,ml,0,40.6,,0.196,ci,ci9125112,2016-02-16T16:20:35.399Z,"30km SSW of Ludlow, California",earthquake,,0.242,,169,reviewed,ci,ci
1999-11-25T03:10:59.370Z,34.4141667,-116.4881667,4.34,2.52,ml,38,33,,0.15,ci,ci9125097,2016-04-02T05:42:16.262Z,"34km N of Yucca Valley, CA",earthquake,0.24,14.2,0.226,57,reviewed,ci,ci
1999-11-24T11:21:43.600Z,34.8261667,-116.4061667,6.221,2.78,ml,23,55,,0.15,ci,ci9124947,2016-04-02T15:17:03.447Z,"25km WNW of Ludlow, CA",earthquake,0.31,0.86,0.203,67,reviewed,ci,ci
1999-11-24T09:18:01.300Z,34.7996667,-116.3353333,2.011,2.98,ml,27,65,,0.15,ci,ci9124937,2016-04-02T08:52:09.282Z,"18km WNW of Ludlow, CA",earthquake,0.29,0.44,0.208,69,reviewed,ci,ci
1999-11-24T04:02:09.340Z,34.104,-117.008,2.341,2.86,ml,0,18.3,,0.186,ci,ci9124879,2016-02-16T21:17:05.589Z,"8km NNE of Yucaipa, California",earthquake,,0.113,,190,reviewed,ci,ci
1999-11-23T15:52:33.100Z,34.41,-116.191,7.006,3.03,ml,0,43.7,,0.184,ci,ci9124753,2016-04-02T04:01:31.407Z,"32km NNW of Twentynine Palms, CA",earthquake,,0.878,,155,reviewed,ci,ci
1999-11-23T14:28:35.830Z,34.8393333,-116.3991667,3.421,2.84,ml,26,67,,0.16,ci,ci9124741,2016-04-02T02:28:10.547Z,"26km WNW of Ludlow, CA",earthquake,0.31,0.44,0.25,59,reviewed,ci,ci
1999-11-22T20:38:36.520Z,34.5271667,-116.2765,4.21,2.8,ml,31,42,,0.21,ci,ci9124618,2016-04-02T02:29:55.678Z,"24km SSW of Ludlow, CA",earthquake,0.39,1.13,0.247,58,reviewed,ci,ci
1999-11-22T19:25:14.160Z,34.824,-116.3415,6.871,2.65,ml,20,68,,0.16,ci,ci9124604,2016-04-02T12:09:05.835Z,"20km NW of Ludlow, CA",earthquake,0.35,0.51,0.37,49,reviewed,ci,ci
1999-11-22T17:03:31.720Z,34.6648333,-116.3525,2.374,2.67,ml,19,71,0.1648,0.13,ci,ci9124598,2016-04-02T08:53:30.519Z,"19km WSW of Ludlow, CA",earthquake,0.36,0.97,0.239,103,reviewed,ci,ci
1999-11-22T05:16:41.500Z,34.702,-116.335,2.114,3.15,ml,0,59.1,,0.16,ci,ci9124531,2016-04-02T00:48:19.251Z,"16km W of Ludlow, CA",earthquake,,0.296,,193,reviewed,ci,ci
1999-11-21T22:15:38.330Z,34.6193333,-116.2488333,-0.06,3.19,ml,30,42,,0.15,ci,ci7163776,2016-04-01T19:57:56.296Z,"14km SW of Ludlow, CA",earthquake,0.24,0.49,0.177,8,reviewed,ci,ci
1999-11-20T03:35:56.570Z,34.6861667,-116.3526667,5.994,2.54,ml,17,73,0.1436,0.13,ci,ci9124131,2016-04-02T08:51:30.913Z,"18km WSW of Ludlow, CA",earthquake,0.45,3.77,0.283,54,reviewed,ci,ci
1999-11-19T23:32:13.950Z,34.607,-116.286,2.234,2.71,ml,30,65,,0.15,ci,ci9124095,2016-04-02T02:29:44.021Z,"17km SW of Ludlow, CA",earthquake,0.27,0.66,0.201,48,reviewed,ci,ci
1999-11-19T13:22:42.110Z,34.671,-116.338,1.804,2.76,ml,0,57.1,,0.125,ci,ci9123990,2016-02-17T02:11:31.140Z,"17km WSW of Ludlow, California",earthquake,,0.363,,148,reviewed,ci,ci
1999-11-19T06:05:49.980Z,34.4935,-116.2643333,-0.792,2.83,ml,28,60,,0.27,ci,ci9123921,2016-04-02T18:25:49.074Z,"27km SSW of Ludlow, CA",earthquake,0.45,1,0.194,60,reviewed,ci,ci
1999-11-19T05:57:31.090Z,34.543,-116.305,-0.172,3.63,ml,0,56.3,,0.182,ci,ci9123924,2016-04-02T07:16:20.181Z,"24km SW of Ludlow, CA",earthquake,,0.343,,214,reviewed,ci,ci
1999-11-19T02:56:21.730Z,33.3951667,-116.3836667,11.111,2.74,ml,57,33,,0.24,ci,ci9123892,2016-04-01T23:12:32.841Z,"16km N of Borrego Springs, CA",earthquake,0.31,0.68,0.247,53,reviewed,ci,ci
1999-11-18T21:09:27.550Z,34.8456667,-116.4095,0.841,2.76,ml,22,77,,0.21,ci,ci3323781,2016-04-01T19:58:11.989Z,"27km WNW of Ludlow, CA",earthquake,0.46,0.87,0.311,61,reviewed,ci,ci
1999-11-18T19:15:34.680Z,34.6266667,-116.6506667,5.863,2.78,ml,42,49,,0.17,ci,ci9123805,2016-04-01T19:57:14.197Z,"36km NE of Lucerne Valley, CA",earthquake,0.21,0.79,0.272,56,reviewed,ci,ci
1999-11-18T17:14:09.720Z,33.324,-116.3485,14.8,2.5,ml,37,36,,0.2,ci,ci9123770,2016-04-02T12:08:16.363Z,"8km NNE of Borrego Springs, CA",earthquake,0.3,1.56,0.449,30,reviewed,ci,ci
1999-11-18T13:37:36.270Z,34.8455,-116.3456667,2.541,2.57,ml,17,132,,0.17,ci,ci9123737,2016-04-02T05:42:39.309Z,"22km NW of Ludlow, CA",earthquake,0.47,0.35,0.25,50,reviewed,ci,ci
1999-11-18T07:18:06.100Z,34.569,-116.267,0.73,2.69,ml,0,59.2,,0.164,ci,ci9123655,2016-02-16T16:19:30.929Z,"20km SSW of Ludlow, California",earthquake,,0.386,,145,reviewed,ci,ci
1999-11-18T07:09:04.020Z,34.87,-116.398,-0.609,3.49,ml,0,69.1,,0.174,ci,ci9123647,2016-04-02T10:33:18.755Z,"27km NW of Ludlow, CA",earthquake,,0.415,,207,reviewed,ci,ci
1999-11-18T04:21:36.120Z,34.686,-116.296,8.744,2.87,ml,0,60.4,,0.147,ci,ci9123624,2016-02-16T09:07:35.426Z,"13km WSW of Ludlow, California",earthquake,,0.952,,156,reviewed,ci,ci
1999-11-18T03:50:10.330Z,34.767,-116.403,1.501,2.73,ml,25,71,,0.16,ci,ci9123608,2016-04-02T12:08:12.179Z,"23km WNW of Ludlow, CA",earthquake,0.28,0.7,0.311,59,reviewed,ci,ci
1999-11-18T01:03:49.740Z,34.803,-116.361,2.051,2.96,ml,0,72.5,,0.16,ci,ci9123586,2016-02-16T04:28:44.827Z,"20km WNW of Ludlow, California",earthquake,,0.368,,161,reviewed,ci,ci
1999-11-17T15:02:14.800Z,34.575,-116.25,3.82,2.98,ml,0,52.6,,0.143,ci,ci9123447,2016-02-16T16:19:25.022Z,"18km SSW of Ludlow, California",earthquake,,0.322,,153,reviewed,ci,ci
1999-11-17T13:36:33.210Z,34.802,-116.371,1.831,2.85,ml,0,80.5,,0.146,ci,ci9123429,2016-02-16T04:28:40.281Z,"21km WNW of Ludlow, California",earthquake,,0.198,,161,reviewed,ci,ci
1999-11-17T07:14:37.890Z,34.519,-116.258,1.407,2.76,ml,0,59.8,,0.153,ci,ci9123374,2016-02-16T13:51:18.676Z,"24km SSW of Ludlow, California",earthquake,,0.339,,149,reviewed,ci,ci
1999-11-17T06:56:27.190Z,34.709,-116.302,4.014,2.82,ml,0,42.1,,0.142,ci,ci9123381,2016-02-16T18:46:25.699Z,"13km W of Ludlow, California",earthquake,,0.508,,176,reviewed,ci,ci
1999-11-17T05:43:46.570Z,34.635,-115.831,-0.931,2.59,ml,0,114.7,0.2505,0.145,ci,ci9123338,2016-02-16T06:48:11.575Z,"12km NW of Amboy, California",earthquake,,1.077,,113,reviewed,ci,ci
1999-11-16T09:49:08.520Z,34.362,-116.126,5.276,2.53,ml,0,47.7,,0.152,ci,ci9123149,2016-02-16T06:48:07.827Z,"25km N of Twentynine Palms, California",earthquake,,0.843,,133,reviewed,ci,ci
1999-11-16T09:47:42.710Z,34.723,-116.324,7.37,2.54,ml,0,44.3,,0.142,ci,ci9123162,2016-02-16T11:28:55.030Z,"15km W of Ludlow, California",earthquake,,1.568,,113,reviewed,ci,ci
1999-11-16T09:10:42.790Z,34.799,-116.319,5.761,2.84,ml,0,66.4,0.03306,0.143,ci,ci9123150,2016-02-16T04:28:23.906Z,"17km WNW of Ludlow, California",earthquake,,0.312,,175,reviewed,ci,ci
1999-11-16T08:15:17.900Z,34.8011667,-116.372,1.461,2.74,ml,28,62,,0.14,ci,ci9123126,2016-04-01T19:58:07.190Z,"21km WNW of Ludlow, CA",earthquake,0.29,0.57,0.24,64,reviewed,ci,ci
1999-11-16T05:52:41.040Z,34.549,-116.307,1.048,3,ml,0,91.2,0.1488,0.18,ci,ci3321450,2016-04-01T22:03:57.070Z,"23km SW of Ludlow, CA",earthquake,,1.339,0.187,136,reviewed,ci,ci
1999-11-16T05:52:20.620Z,34.813,-116.43,3.701,3.06,ml,0,38.8,,0.16,ci,ci9123112,2016-04-02T04:01:18.764Z,"27km WNW of Ludlow, CA",earthquake,,0.317,,125,reviewed,ci,ci
1999-11-16T01:57:05.090Z,34.957,-116.436,0.121,2.5,ml,0,143.5,0.1505,0.179,ci,ci9123081,2016-02-16T16:19:07.349Z,"36km NW of Ludlow, California",earthquake,,0.475,,113,reviewed,ci,ci
1999-11-15T19:48:33.060Z,34.8345,-116.408,5.371,2.5,ml,22,126,,0.13,ci,ci9123015,2016-04-02T02:29:28.058Z,"26km WNW of Ludlow, CA",earthquake,0.35,1.02,0.263,54,reviewed,ci,ci
1999-11-15T15:02:04.650Z,34.594,-116.2638333,4.64,2.53,ml,24,59,,0.11,ci,ci9122960,2016-04-02T05:43:00.579Z,"17km SW of Ludlow, CA",earthquake,0.32,15.71,0.233,59,reviewed,ci,ci
1999-11-15T11:18:25.220Z,34.6948333,-116.2946667,3.384,2.58,ml,23,91,,0.13,ci,ci9122920,2016-04-02T12:08:37.299Z,"13km WSW of Ludlow, CA",earthquake,0.32,0.69,0.202,57,reviewed,ci,ci
1999-11-15T11:02:24.780Z,34.42,-116.183,4.856,3.04,ml,0,45.3,,0.158,ci,ci9122927,2016-04-02T07:16:18.567Z,"33km NNW of Twentynine Palms, CA",earthquake,,6.251,,9,reviewed,ci,ci
1999-11-15T07:06:45.330Z,34.707,-116.3036667,2.614,2.76,ml,28,87,,0.17,ci,ci9122871,2016-04-02T05:42:47.780Z,"13km W of Ludlow, CA",earthquake,0.31,0.72,0.239,59,reviewed,ci,ci
1999-11-15T06:06:28.840Z,34.6931667,-116.3523333,3.694,2.51,ml,23,72,,0.12,ci,ci9122861,2016-04-02T15:17:57.442Z,"18km W of Ludlow, CA",earthquake,0.33,0.83,0.249,51,reviewed,ci,ci
1999-11-15T05:53:46.970Z,34.803,-116.3641667,1.971,2.51,ml,22,74,,0.15,ci,ci9122859,2016-04-01T19:57:43.944Z,"21km WNW of Ludlow, CA",earthquake,0.3,0.56,0.262,53,reviewed,ci,ci
1999-11-15T04:14:27.000Z,34.85,-116.3541667,6.201,2.56,ml,20,86,0.02431,0.15,ci,ci9122832,2016-04-02T18:26:14.222Z,"23km NW of Ludlow, CA",earthquake,0.39,0.49,0.254,52,reviewed,ci,ci
1999-11-15T00:17:50.550Z,34.4613333,-116.2735,7.608,2.67,ml,43,39,,0.18,ci,ci9122797,2016-04-02T08:52:47.481Z,"31km SSW of Ludlow, CA",earthquake,0.28,1.44,0.252,51,reviewed,ci,ci
1999-11-14T20:59:28.830Z,34.529,-116.278,0.43,2.93,ml,0,40.2,,0.186,ci,ci9122775,2016-02-16T11:28:27.200Z,"24km SSW of Ludlow, California",earthquake,,0.331,,142,reviewed,ci,ci
1999-11-14T19:05:25.120Z,34.489,-116.265,0.728,3.13,ml,0,40.2,,0.168,ci,ci9122756,2016-04-02T19:51:38.371Z,"28km SSW of Ludlow, CA",earthquake,,0.382,,123,reviewed,ci,ci
1999-11-14T18:52:03.710Z,34.49,-116.267,-0.482,2.86,ml,0,40.2,,0.21,ci,ci9122751,2016-02-17T06:57:06.295Z,"28km SSW of Ludlow, California",earthquake,,0.332,,7,reviewed,ci,ci
1999-11-14T14:27:44.840Z,34.8306667,-116.4125,4.481,2.68,ml,21,76,,0.14,ci,ci9122696,2016-04-01T23:12:17.776Z,"26km WNW of Ludlow, CA",earthquake,0.45,0.53,0.285,48,reviewed,ci,ci
1999-11-14T14:20:09.410Z,34.836,-116.405,5.301,4.42,ml,0,60.2,,0.181,ci,ci9122706,2017-02-09T01:06:34.417Z,"26km WNW of Ludlow, CA",earthquake,,0.806,,117,reviewed,ci,ci
1999-11-14T13:47:15.620Z,33.218,-116.066,13.976,2.66,ml,0,34,0.2074,0.199,ci,ci9122689,2016-02-16T06:47:44.966Z,"10km NE of Ocotillo Wells, California",earthquake,,0.855,,6,reviewed,ci,ci
1999-11-14T12:21:51.750Z,34.579,-116.263,3.53,2.59,mc,0,55.1,0.1386,0.165,ci,ci9122680,2016-02-16T09:06:41.476Z,"18km SSW of Ludlow, California",earthquake,,0.257,,58,reviewed,ci,ci
1999-11-14T10:52:35.060Z,34.8346667,-116.3836667,3.041,2.5,mc,18,81,,0.17,ci,ci9122664,2016-02-17T04:33:11.362Z,"24km WNW of Ludlow, California",earthquake,0.53,0.5,,48,reviewed,ci,ci
1999-11-14T04:06:04.680Z,34.8633333,-116.408,0.911,2.53,ml,22,75,,0.19,ci,ci9122599,2016-04-02T15:16:49.568Z,"28km NW of Ludlow, CA",earthquake,0.37,0.73,0.271,38,reviewed,ci,ci
1999-11-14T00:55:00.040Z,34.437,-116.254,7.981,3.18,ml,0,39.5,,0.189,ci,ci9122588,2016-04-02T19:54:20.181Z,"33km SSW of Ludlow, CA",earthquake,,0.451,,160,reviewed,ci,ci
1999-11-13T14:19:49.430Z,34.159,-116.822,1.435,3.12,ml,0,26.5,,0.191,ci,ci9122477,2016-04-02T19:50:17.173Z,"12km S of Big Bear City, CA",earthquake,,0.165,,213,reviewed,ci,ci
1999-11-13T06:33:36.930Z,34.638,-116.288,2.314,2.99,ml,0,79.8,,0.143,ci,ci9122409,2016-02-17T11:42:39.201Z,"15km SW of Ludlow, California",earthquake,,0.406,,171,reviewed,ci,ci
1999-11-13T06:09:12.360Z,34.6788333,-116.3075,3.874,2.96,ml,32,59,,0.16,ci,ci9122392,2016-04-02T08:52:14.659Z,"14km WSW of Ludlow, CA",earthquake,0.24,0.54,0.224,68,reviewed,ci,ci
1999-11-13T05:05:16.170Z,34.371,-116.193,1.916,2.53,ml,0,47.2,,0.187,ci,ci9122379,2016-02-16T18:45:38.501Z,"28km NNW of Twentynine Palms, California",earthquake,,0.254,,121,reviewed,ci,ci
1999-11-12T20:45:26.980Z,34.403,-116.158,6.526,2.52,ml,0,65.5,,0.176,ci,ci9122299,2016-02-17T02:10:02.346Z,"30km NNW of Twentynine Palms, California",earthquake,,1.07,,130,reviewed,ci,ci
1999-11-12T17:53:20.950Z,34.6825,-116.3555,7.284,2.64,ml,20,72,,0.16,ci,ci9122243,2016-04-02T02:28:31.614Z,"18km WSW of Ludlow, CA",earthquake,0.37,2.25,0.493,31,reviewed,ci,ci
1999-11-12T17:11:24.620Z,34.811,-116.436,1.591,2.56,ml,0,108.9,0.08351,0.102,ci,ci9122245,2016-02-16T04:27:38.397Z,"27km WNW of Ludlow, California",earthquake,,0.84,,56,reviewed,ci,ci
1999-11-12T08:21:21.490Z,34.646,-115.836,-0.974,2.53,ml,0,101.2,,0.166,ci,ci9122135,2016-02-15T23:42:33.626Z,"13km NW of Amboy, California",earthquake,,0.955,,119,reviewed,ci,ci
1999-11-12T05:41:22.910Z,34.0491667,-117.2641667,12.94,3.22,ml,79,26,,0.18,ci,ci9122121,2016-04-02T02:29:06.160Z,"0km WNW of Loma Linda, CA",earthquake,0.21,0.38,0.218,64,reviewed,ci,ci
1999-11-11T22:54:36.370Z,34.8591667,-116.4236667,1.161,2.76,ml,25,129,,0.16,ci,ci9122030,2016-04-02T08:52:34.558Z,"29km WNW of Ludlow, CA",earthquake,0.34,0.64,0.307,52,reviewed,ci,ci
1999-11-11T11:51:11.400Z,34.521,-116.272,4.726,2.58,ml,0,72.7,,0.159,ci,ci9121899,2016-02-16T02:05:51.882Z,"24km SSW of Ludlow, California",earthquake,,14.633,,144,reviewed,ci,ci
1999-11-11T06:07:12.350Z,34.849,-116.348,5.311,3.1,ml,0,90.7,,0.202,ci,ci9121853,2016-04-02T07:12:05.209Z,"22km NW of Ludlow, CA",earthquake,,0.241,,198,reviewed,ci,ci
1999-11-11T02:00:17.630Z,34.517,-116.195,4.347,2.64,mc,0,65.5,,0.174,ci,ci7161146,2016-02-16T16:17:51.828Z,"23km S of Ludlow, California",earthquake,,0.391,,52,reviewed,ci,ci
1999-11-11T01:15:40.290Z,34.6495,-116.2901667,4.464,3.15,ml,34,84,,0.16,ci,ci7161143,2016-04-01T19:57:54.741Z,"14km WSW of Ludlow, CA",earthquake,0.24,18.39,0.155,7,reviewed,ci,ci
1999-11-11T00:39:18.390Z,34.351,-116.464,7.196,3.51,ml,0,25.4,,0.198,ci,ci9121805,2016-04-02T13:39:24.452Z,"26km N of Yucca Valley, CA",earthquake,,1.111,,197,reviewed,ci,ci
1999-11-10T22:49:45.660Z,34.8476667,-116.4076667,1.601,2.94,ml,28,128,,0.22,ci,ci9121768,2016-04-02T05:41:30.451Z,"27km WNW of Ludlow, CA",earthquake,0.4,0.73,0.251,58,reviewed,ci,ci
1999-11-10T14:55:07.110Z,34.827,-116.388,0.223,3.21,ml,0,123.3,0.04367,0.297,ci,ci9121677,2016-04-01T21:32:06.423Z,"24km WNW of Ludlow, CA",earthquake,,0.732,,147,reviewed,ci,ci
1999-11-10T11:57:53.370Z,34.724,-116.066,0.312,2.75,mc,0,124.2,,0.159,ci,ci9121636,2016-02-16T02:05:36.000Z,"9km E of Ludlow, California",earthquake,,0.908,,61,reviewed,ci,ci
1999-11-10T07:38:27.920Z,34.86,-116.396,5.351,2.59,ml,0,46.9,,0.147,ci,ci9121601,2016-02-17T02:09:26.486Z,"26km NW of Ludlow, California",earthquake,,0.998,,137,reviewed,ci,ci
1999-11-10T04:15:26.460Z,34.524,-116.287,-0.192,3.36,ml,0,39.7,,0.155,ci,ci9121568,2016-04-02T16:51:12.865Z,"25km SSW of Ludlow, CA",earthquake,,0.388,,195,reviewed,ci,ci
